household_id,division_id,my_needs_segment,persona,facts_seg,ecom_ind,rewards_engaged,email_flag,push_flag,sms_flag,pre_weekly_net_sales,channel_mix
1036379,6,One_Stop_Low_Price,Value,Occasional,1,1,1,1,0,24.0,4.Email+Push
1036380,2,Easy_Shopping,Value,Loyal,0,0,1,0,1,11.96,5.Email+SMS
1036381,1,Scratch_Foodies,Wellness,Occasional,0,1,0,1,0,303.23,2.Push-only
1036382,3,Easy_Shopping,Family,Lapsing,1,1,1,0,0,79.34,1.Email-only
1036383,3,One_Stop_Low_Price,Wellness,Loyal,0,1,1,0,0,4.6,1.Email-only
1036384,6,Scratch_Foodies,Convenience,Lapsing,1,1,0,1,0,10.86,2.Push-only
1036386,3,One_Stop_Low_Price,Convenience,Loyal,1,1,1,1,0,138.89,4.Email+Push
1036387,3,Easy_Shopping,Family,Occasional,0,0,1,0,1,80.0,5.Email+SMS
1036388,8,Scratch_Foodies,Value,Loyal,1,1,1,1,0,250.32,4.Email+Push
1036389,1,Healthy_Foodies,Family,Loyal,1,0,0,1,1,145.23,6.Push+SMS
1036390,1,Easy_Eating,Convenience,Occasional,1,0,1,1,0,228.63,4.Email+Push
1036391,4,Chasing_Price,Convenience,New,1,0,1,0,1,14.93,5.Email+SMS
1036392,5,Easy_Eating,Convenience,Loyal,0,0,1,1,0,33.83,4.Email+Push
1036393,3,Easy_Eating,Family,Loyal,0,1,1,0,0,1268.62,1.Email-only
1036394,1,Easy_Shopping,Convenience,Occasional,0,1,1,0,0,65.79,1.Email-only
1036395,3,Healthy_Foodies,Wellness,Occasional,0,1,1,1,0,27.45,4.Email+Push
1036396,1,Easy_Eating,Premium,Loyal,0,1,1,0,0,36.43,1.Email-only
1036397,1,Healthy_Foodies,Convenience,New,1,1,1,0,0,53.81,1.Email-only
1036398,2,Chasing_Price,Family,Loyal,0,0,1,0,1,214.8,5.Email+SMS
1036399,1,Chasing_Price,Value,New,1,1,1,0,1,68.8,5.Email+SMS
1036400,3,Healthy_Foodies,Value,Occasional,0,1,1,1,0,60.33,4.Email+Push
1036402,1,Healthy_Foodies,Convenience,New,0,1,0,1,0,60.28,2.Push-only
1036403,3,Easy_Shopping,Premium,Occasional,0,0,1,0,0,46.56,1.Email-only
1036404,3,Easy_Eating,Wellness,Occasional,0,0,1,0,0,28.72,1.Email-only
1036405,1,Easy_Eating,Premium,Occasional,0,1,1,1,1,124.01,7.Email+Push+SMS
1036406,5,Healthy_Foodies,Value,Loyal,0,0,1,1,0,42.4,4.Email+Push
1036407,1,Scratch_Foodies,Convenience,Occasional,1,0,1,0,0,157.49,1.Email-only
1036408,7,Easy_Shopping,Value,Occasional,0,0,0,0,1,13.06,3.SMS-only
1036409,4,Easy_Shopping,Value,Lapsing,0,1,1,0,0,47.82,1.Email-only
1036410,2,Easy_Eating,Premium,Loyal,0,0,1,0,0,100.03,1.Email-only
1036411,7,Easy_Eating,Family,Lapsing,0,1,1,1,0,20.84,4.Email+Push
1036413,2,Easy_Shopping,Family,New,0,1,1,0,0,44.02,1.Email-only
1036414,3,Healthy_Foodies,Convenience,Loyal,1,1,1,0,0,50.81,1.Email-only
1036415,4,One_Stop_Low_Price,Wellness,Lapsing,0,1,1,1,0,6.39,4.Email+Push
1036416,5,One_Stop_Low_Price,Family,Occasional,1,1,1,0,0,162.09,1.Email-only
1036417,4,Easy_Eating,Wellness,Lapsing,0,1,1,0,0,54.62,1.Email-only
1036418,7,Easy_Eating,Value,Occasional,0,1,1,0,0,70.7,1.Email-only
1036419,7,One_Stop_Low_Price,Family,Occasional,0,0,1,0,1,27.86,5.Email+SMS
1036421,7,Easy_Eating,Convenience,Occasional,0,0,1,0,0,106.52,1.Email-only
1036422,1,One_Stop_Low_Price,Family,Occasional,0,0,1,1,0,33.0,4.Email+Push
1036423,7,Easy_Shopping,Family,Occasional,0,1,1,0,0,85.72,1.Email-only
1036424,2,Chasing_Price,Wellness,Loyal,0,1,1,0,1,25.14,5.Email+SMS
1036426,3,Easy_Eating,Convenience,Lapsing,0,1,0,0,1,72.95,3.SMS-only
1036428,6,Chasing_Price,Family,Loyal,1,1,0,0,1,39.45,3.SMS-only
1036429,1,Healthy_Foodies,Convenience,Lapsing,1,1,1,1,0,58.73,4.Email+Push
1036430,3,Easy_Eating,Value,Occasional,0,1,1,1,1,9.86,7.Email+Push+SMS
1036431,7,Healthy_Foodies,Value,Lapsing,1,0,1,0,0,21.92,1.Email-only
1036432,4,Easy_Eating,Value,Loyal,0,0,1,0,0,21.96,1.Email-only
1036433,4,Easy_Shopping,Convenience,Occasional,1,1,1,1,0,93.3,4.Email+Push
1036434,8,One_Stop_Low_Price,Family,New,0,0,1,1,0,4.49,4.Email+Push
1036436,2,Chasing_Price,Convenience,Lapsing,1,0,1,0,0,13.51,1.Email-only
1036437,1,Chasing_Price,Wellness,Occasional,1,1,1,1,0,27.15,4.Email+Push
1036438,1,Easy_Shopping,Value,Loyal,1,0,1,1,1,73.0,7.Email+Push+SMS
1036439,2,One_Stop_Low_Price,Family,Loyal,0,1,1,0,0,163.97,1.Email-only
1036440,4,One_Stop_Low_Price,Premium,Loyal,1,0,0,1,0,216.89,2.Push-only
1036441,2,Easy_Shopping,Family,Loyal,0,1,1,0,0,58.1,1.Email-only
1036443,5,Easy_Eating,Family,Lapsing,0,0,1,0,0,54.35,1.Email-only
1036444,3,Easy_Eating,Convenience,New,0,0,1,1,1,18.09,7.Email+Push+SMS
1036445,3,Easy_Eating,Convenience,Loyal,0,1,1,1,0,45.02,4.Email+Push
1036446,1,Healthy_Foodies,Family,New,1,1,1,1,0,96.21,4.Email+Push
1036447,5,Easy_Eating,Family,Loyal,0,1,1,1,0,128.1,4.Email+Push
1036448,3,Easy_Shopping,Convenience,New,1,0,1,0,0,249.43,1.Email-only
1036449,6,Easy_Eating,Value,New,0,1,1,1,0,10.45,4.Email+Push
1036450,3,Scratch_Foodies,Convenience,New,0,1,1,0,0,23.79,1.Email-only
1036451,5,Healthy_Foodies,Value,Loyal,1,0,1,0,0,26.98,1.Email-only
1036452,2,Scratch_Foodies,Convenience,Lapsing,1,0,1,0,1,66.98,5.Email+SMS
1036453,2,Easy_Eating,Family,Occasional,1,0,1,0,0,82.54,1.Email-only
1036454,3,Easy_Eating,Wellness,Loyal,0,0,1,0,0,88.04,1.Email-only
1036455,4,Scratch_Foodies,Family,Occasional,0,1,1,0,1,70.4,5.Email+SMS
1036456,3,Easy_Shopping,Convenience,Loyal,0,0,1,0,0,14.85,1.Email-only
1036457,6,Easy_Eating,Value,Occasional,0,0,0,1,0,23.82,2.Push-only
1036458,1,One_Stop_Low_Price,Premium,Occasional,0,0,1,0,0,121.56,1.Email-only
1036459,7,Easy_Shopping,Family,New,0,0,1,0,1,62.27,5.Email+SMS
1036461,2,Easy_Shopping,Convenience,Loyal,0,1,1,0,0,24.57,1.Email-only
1036462,1,Easy_Shopping,Value,Loyal,0,1,1,1,1,21.29,7.Email+Push+SMS
1036463,4,Easy_Eating,Convenience,Occasional,0,1,1,0,0,22.67,1.Email-only
1036464,1,One_Stop_Low_Price,Value,Loyal,0,1,1,0,0,21.25,1.Email-only
1036465,2,Scratch_Foodies,Family,Occasional,0,0,1,1,1,44.7,7.Email+Push+SMS
1036466,3,Chasing_Price,Convenience,Loyal,1,0,0,0,1,26.89,3.SMS-only
1036468,1,Scratch_Foodies,Value,Occasional,1,1,1,1,0,114.62,4.Email+Push
1036469,7,Easy_Eating,Value,Occasional,0,0,1,1,0,8.72,4.Email+Push
1036470,1,One_Stop_Low_Price,Premium,New,1,1,1,0,0,44.57,1.Email-only
1036471,1,One_Stop_Low_Price,Convenience,Loyal,0,1,1,0,0,82.78,1.Email-only
1036472,1,Chasing_Price,Value,New,1,1,1,0,0,64.34,1.Email-only
1036473,7,Easy_Shopping,Family,Loyal,1,1,1,0,1,51.34,5.Email+SMS
1036474,7,Easy_Shopping,Value,Loyal,1,1,0,1,0,24.83,2.Push-only
1036475,1,Scratch_Foodies,Convenience,Loyal,0,0,1,0,0,18.03,1.Email-only
1036476,5,Scratch_Foodies,Wellness,New,0,1,1,0,0,54.79,1.Email-only
1036477,1,Easy_Shopping,Value,Loyal,1,1,1,1,0,50.69,4.Email+Push
1036479,1,Healthy_Foodies,Convenience,Lapsing,1,1,1,0,0,207.38,1.Email-only
1036480,6,Chasing_Price,Family,Occasional,1,0,1,1,0,112.22,4.Email+Push
1036481,3,One_Stop_Low_Price,Family,Occasional,0,1,1,1,0,46.43,4.Email+Push
1036482,4,Easy_Shopping,Convenience,Loyal,0,1,1,0,0,31.68,1.Email-only
1036483,1,Scratch_Foodies,Value,Lapsing,1,0,1,1,1,90.33,7.Email+Push+SMS
1036484,7,Chasing_Price,Family,New,1,0,0,1,0,49.55,2.Push-only
1036485,8,Chasing_Price,Value,Occasional,0,1,1,1,1,47.66,7.Email+Push+SMS
1036486,2,Easy_Eating,Convenience,Loyal,0,1,1,1,0,126.84,4.Email+Push
1036487,4,Easy_Shopping,Premium,Occasional,0,1,0,1,0,112.3,2.Push-only
1036488,5,Easy_Shopping,Family,Loyal,0,0,1,1,0,139.36,4.Email+Push
1036489,8,One_Stop_Low_Price,Value,Occasional,0,0,0,1,0,42.05,2.Push-only
1036490,3,Chasing_Price,Family,Occasional,0,1,1,1,0,47.59,4.Email+Push
1036492,2,Chasing_Price,Convenience,Occasional,1,0,0,0,1,86.97,3.SMS-only
1036493,4,Scratch_Foodies,Wellness,Occasional,0,1,1,1,0,125.62,4.Email+Push
1036494,3,Chasing_Price,Premium,Loyal,0,0,1,1,1,34.47,7.Email+Push+SMS
1036495,1,Chasing_Price,Wellness,Loyal,1,1,0,1,0,74.28,2.Push-only
1036496,6,Healthy_Foodies,Family,Occasional,0,1,1,1,0,85.15,4.Email+Push
1036497,6,One_Stop_Low_Price,Wellness,Loyal,0,1,1,0,0,17.51,1.Email-only
1036498,3,Easy_Shopping,Premium,Occasional,0,1,1,0,1,47.08,5.Email+SMS
1036499,3,Easy_Eating,Wellness,Occasional,1,0,1,0,1,29.23,5.Email+SMS
1036500,3,Easy_Eating,Value,Loyal,0,0,1,0,0,13.48,1.Email-only
1036501,3,Chasing_Price,Family,Occasional,0,0,1,0,0,35.65,1.Email-only
1036502,1,Easy_Shopping,Wellness,New,0,0,1,1,0,169.68,4.Email+Push
1036503,3,Healthy_Foodies,Value,Occasional,1,0,0,0,1,98.21,3.SMS-only
1036504,3,Easy_Eating,Family,New,0,1,1,0,0,20.65,1.Email-only
1036506,1,Easy_Eating,Wellness,New,1,1,1,1,1,180.19,7.Email+Push+SMS
1036507,2,Chasing_Price,Wellness,New,0,0,1,1,0,21.0,4.Email+Push
1036508,3,One_Stop_Low_Price,Premium,Loyal,0,0,1,0,0,14.81,1.Email-only
1036510,3,Easy_Eating,Value,New,0,0,1,0,0,29.26,1.Email-only
1036511,2,Chasing_Price,Wellness,New,1,0,1,1,0,22.51,4.Email+Push
1036512,3,Easy_Eating,Premium,Lapsing,1,0,0,1,1,29.27,6.Push+SMS
1036513,2,Scratch_Foodies,Value,Loyal,0,0,1,1,0,8.94,4.Email+Push
1036514,4,Chasing_Price,Value,New,0,0,1,0,0,19.75,1.Email-only
1036515,5,Healthy_Foodies,Value,New,0,1,1,1,0,69.44,4.Email+Push
1036517,4,Easy_Eating,Convenience,Loyal,1,0,1,0,0,49.4,1.Email-only
1036518,1,Healthy_Foodies,Premium,Loyal,0,1,0,0,1,52.41,3.SMS-only
1036519,4,Healthy_Foodies,Convenience,Occasional,1,0,1,1,1,167.23,7.Email+Push+SMS
1036520,8,Easy_Shopping,Convenience,Loyal,1,0,1,0,1,127.82,5.Email+SMS
1036521,3,Easy_Shopping,Family,Occasional,0,1,0,0,1,126.39,3.SMS-only
1036522,6,Easy_Eating,Convenience,Loyal,1,1,1,0,0,95.92,1.Email-only
1036523,4,One_Stop_Low_Price,Convenience,Loyal,0,0,1,0,0,42.03,1.Email-only
1036524,5,Healthy_Foodies,Convenience,New,0,0,1,0,0,13.09,1.Email-only
1036525,2,Scratch_Foodies,Family,Occasional,1,0,1,0,1,69.12,5.Email+SMS
1036526,8,Healthy_Foodies,Convenience,Loyal,0,0,0,0,1,80.04,3.SMS-only
1036527,2,Chasing_Price,Wellness,Loyal,1,0,1,0,0,19.43,1.Email-only
1036528,1,Chasing_Price,Wellness,Occasional,0,1,1,0,0,41.0,1.Email-only
1036529,1,Easy_Shopping,Value,Occasional,0,0,0,1,1,76.64,6.Push+SMS
1036530,3,Healthy_Foodies,Value,Loyal,0,1,1,1,0,28.66,4.Email+Push
1036532,4,Chasing_Price,Wellness,Loyal,1,1,0,1,0,35.37,2.Push-only
1036533,1,Easy_Shopping,Convenience,Occasional,0,1,1,0,0,11.91,1.Email-only
1036534,4,Chasing_Price,Value,Loyal,0,1,1,1,0,67.07,4.Email+Push
1036535,1,Scratch_Foodies,Convenience,Occasional,0,0,1,0,0,28.22,1.Email-only
1036536,5,One_Stop_Low_Price,Convenience,Occasional,0,1,1,1,0,28.31,4.Email+Push
1036538,3,Easy_Eating,Convenience,Loyal,0,1,1,0,0,19.1,1.Email-only
1036539,2,Easy_Eating,Wellness,Loyal,0,1,0,1,1,57.47,6.Push+SMS
1036540,2,Healthy_Foodies,Wellness,Lapsing,0,1,1,0,0,39.66,1.Email-only
1036541,5,Chasing_Price,Value,Loyal,0,1,1,0,0,66.16,1.Email-only
1036543,3,Easy_Shopping,Family,Occasional,0,1,0,1,0,68.06,2.Push-only
1036544,3,Easy_Eating,Family,Occasional,0,1,1,0,1,20.84,5.Email+SMS
1036545,2,Chasing_Price,Family,Loyal,0,0,1,1,0,34.11,4.Email+Push
1036546,4,Scratch_Foodies,Value,Loyal,0,0,1,1,0,99.72,4.Email+Push
1036547,3,Scratch_Foodies,Value,Occasional,0,0,0,1,1,31.56,6.Push+SMS
1036548,5,Easy_Shopping,Convenience,Occasional,0,0,1,1,0,64.97,4.Email+Push
1036549,4,Easy_Eating,Value,Loyal,1,1,1,0,0,53.33,1.Email-only
1036550,3,Chasing_Price,Value,Lapsing,0,1,1,0,0,15.0,1.Email-only
1036551,7,Easy_Eating,Premium,Loyal,0,1,1,0,1,191.72,5.Email+SMS
1036552,1,Easy_Shopping,Wellness,Occasional,1,1,1,0,0,23.32,1.Email-only
1036553,5,Healthy_Foodies,Convenience,New,1,1,1,0,0,207.48,1.Email-only
1036554,3,Easy_Eating,Premium,Loyal,0,0,1,1,0,22.27,4.Email+Push
1036555,1,Easy_Eating,Wellness,Loyal,0,0,1,0,1,76.6,5.Email+SMS
1036557,4,Scratch_Foodies,Value,Lapsing,0,1,1,0,0,142.75,1.Email-only
1036558,1,Easy_Eating,Value,Loyal,0,1,0,1,1,31.37,6.Push+SMS
1036559,6,Healthy_Foodies,Wellness,Occasional,0,0,1,0,0,30.06,1.Email-only
1036560,2,Easy_Shopping,Convenience,Loyal,0,0,1,1,0,19.29,4.Email+Push
1036562,4,One_Stop_Low_Price,Convenience,Lapsing,0,0,1,0,0,33.88,1.Email-only
1036563,2,Healthy_Foodies,Wellness,Occasional,0,1,0,1,1,32.91,6.Push+SMS
1036564,1,Easy_Eating,Convenience,New,0,1,1,0,0,36.89,1.Email-only
1036565,3,Easy_Shopping,Value,New,0,1,1,0,0,25.66,1.Email-only
1036566,3,Chasing_Price,Convenience,Occasional,1,0,1,0,1,25.12,5.Email+SMS
1036567,3,Chasing_Price,Convenience,Loyal,0,0,1,0,1,20.67,5.Email+SMS
1036568,3,Easy_Shopping,Wellness,Occasional,0,0,1,1,0,47.81,4.Email+Push
1036571,2,Easy_Shopping,Convenience,Lapsing,0,1,1,0,0,50.73,1.Email-only
1036572,5,Easy_Shopping,Value,Occasional,0,1,1,1,1,15.28,7.Email+Push+SMS
1036573,1,Easy_Shopping,Convenience,Loyal,0,1,0,1,0,27.51,2.Push-only
1036574,3,Chasing_Price,Wellness,Loyal,1,0,1,1,0,24.73,4.Email+Push
1036575,3,One_Stop_Low_Price,Convenience,Occasional,0,0,1,0,0,20.44,1.Email-only
1036576,3,Healthy_Foodies,Value,New,0,1,1,0,0,63.79,1.Email-only
1036577,1,Scratch_Foodies,Wellness,Lapsing,0,1,1,1,1,29.58,7.Email+Push+SMS
1036578,1,Easy_Shopping,Value,New,0,1,1,1,0,11.75,4.Email+Push
1036579,2,One_Stop_Low_Price,Family,Loyal,1,0,1,1,0,3.99,4.Email+Push
1036580,2,Scratch_Foodies,Convenience,Occasional,0,1,1,1,0,145.14,4.Email+Push
1036581,3,Easy_Shopping,Family,New,0,0,1,0,0,89.29,1.Email-only
1036582,3,Easy_Eating,Premium,Loyal,1,1,1,0,0,77.29,1.Email-only
1036583,2,Easy_Shopping,Value,Occasional,1,0,1,1,0,93.79,4.Email+Push
1036585,3,Healthy_Foodies,Family,Loyal,0,1,1,1,1,50.47,7.Email+Push+SMS
1036586,1,Healthy_Foodies,Convenience,Occasional,0,0,1,0,1,15.64,5.Email+SMS
1036587,2,Scratch_Foodies,Convenience,New,0,0,0,1,0,42.85,2.Push-only
1036589,4,Scratch_Foodies,Value,New,0,0,1,1,0,56.49,4.Email+Push
1036590,6,Easy_Eating,Family,New,0,1,1,0,0,11.22,1.Email-only
1036591,2,Healthy_Foodies,Premium,Occasional,1,0,1,1,0,593.9,4.Email+Push
1036593,3,Scratch_Foodies,Convenience,Loyal,0,1,1,0,0,31.82,1.Email-only
1036594,6,Easy_Eating,Wellness,Loyal,1,1,1,0,0,795.12,1.Email-only
1036595,5,Easy_Shopping,Value,Occasional,1,1,0,0,1,57.13,3.SMS-only
1036596,1,Chasing_Price,Convenience,Occasional,0,1,0,1,0,20.54,2.Push-only
1036597,8,Healthy_Foodies,Value,Lapsing,0,1,1,0,0,59.06,1.Email-only
1036598,2,Chasing_Price,Convenience,Occasional,0,1,0,1,0,10.0,2.Push-only
1036599,7,Healthy_Foodies,Premium,Occasional,0,1,0,1,0,97.5,2.Push-only
1036601,3,Easy_Eating,Family,Loyal,1,0,1,0,1,28.24,5.Email+SMS
1036602,4,Chasing_Price,Value,Occasional,0,0,1,0,0,19.33,1.Email-only
1036603,1,One_Stop_Low_Price,Family,Loyal,1,1,1,0,1,112.42,5.Email+SMS
1036604,5,Healthy_Foodies,Premium,Loyal,0,1,1,1,0,134.86,4.Email+Push
1036605,1,Chasing_Price,Convenience,Occasional,1,0,1,0,0,42.67,1.Email-only
1036606,1,Healthy_Foodies,Convenience,Loyal,0,1,1,0,1,22.77,5.Email+SMS
1036607,2,Healthy_Foodies,Value,Loyal,0,1,1,0,1,9.51,5.Email+SMS
1036608,8,Chasing_Price,Convenience,Occasional,1,1,1,0,0,88.14,1.Email-only
1036609,8,Healthy_Foodies,Family,Loyal,1,0,0,1,0,30.23,2.Push-only
1036610,3,Easy_Shopping,Family,Occasional,1,1,1,0,1,25.09,5.Email+SMS
1036611,3,One_Stop_Low_Price,Value,Lapsing,0,0,1,0,0,4.83,1.Email-only
1036612,2,Chasing_Price,Family,Loyal,0,1,1,1,1,95.03,7.Email+Push+SMS
1036613,3,Easy_Shopping,Wellness,Lapsing,0,1,1,0,0,105.38,1.Email-only
1036614,8,Easy_Eating,Value,Loyal,0,1,0,1,0,243.34,2.Push-only
1036615,5,Chasing_Price,Family,Loyal,1,1,1,1,1,16.87,7.Email+Push+SMS
1036616,5,Easy_Shopping,Convenience,Loyal,0,0,1,0,0,10.15,1.Email-only
1036617,2,Scratch_Foodies,Value,Loyal,0,1,1,1,0,56.1,4.Email+Push
1036618,5,Easy_Shopping,Value,Occasional,0,0,1,1,1,19.78,7.Email+Push+SMS
1036619,8,Healthy_Foodies,Value,New,0,1,1,0,0,149.1,1.Email-only
1036620,8,Scratch_Foodies,Convenience,Occasional,0,1,0,1,0,51.17,2.Push-only
1036621,4,Scratch_Foodies,Wellness,Occasional,0,0,1,0,0,72.49,1.Email-only
1036622,1,Chasing_Price,Family,Loyal,1,1,1,0,1,70.4,5.Email+SMS
1036623,8,Chasing_Price,Value,New,1,1,1,0,0,16.61,1.Email-only
1036624,3,Easy_Shopping,Convenience,Loyal,1,0,1,0,0,109.31,1.Email-only
1036626,1,Chasing_Price,Premium,Loyal,0,1,1,1,1,21.71,7.Email+Push+SMS
1036627,4,Easy_Shopping,Value,Occasional,0,0,1,1,1,26.74,7.Email+Push+SMS
1036628,6,Healthy_Foodies,Convenience,New,1,1,1,0,0,67.53,1.Email-only
1036629,7,Easy_Eating,Convenience,Occasional,0,0,1,0,0,45.02,1.Email-only
1036630,7,Healthy_Foodies,Value,Occasional,1,1,1,0,0,64.29,1.Email-only
1036631,4,Healthy_Foodies,Family,Occasional,0,1,1,0,0,128.82,1.Email-only
1036632,8,One_Stop_Low_Price,Convenience,Loyal,0,1,1,0,0,62.12,1.Email-only
1036633,1,One_Stop_Low_Price,Value,Loyal,1,1,1,1,0,50.4,4.Email+Push
1036634,1,Easy_Shopping,Value,Occasional,0,0,1,0,0,49.72,1.Email-only
1036636,5,Easy_Eating,Convenience,Loyal,1,1,1,0,0,40.09,1.Email-only
1036637,7,Easy_Eating,Premium,Loyal,0,0,1,1,0,22.7,4.Email+Push
1036638,6,Chasing_Price,Convenience,Occasional,1,1,1,0,1,36.1,5.Email+SMS
1036639,7,Easy_Shopping,Family,Occasional,1,0,0,0,1,43.62,3.SMS-only
1036640,4,One_Stop_Low_Price,Convenience,Lapsing,0,1,1,0,0,21.82,1.Email-only
1036642,2,Easy_Eating,Convenience,Occasional,0,1,1,0,1,67.12,5.Email+SMS
1036643,5,Healthy_Foodies,Value,Loyal,0,1,0,1,0,64.33,2.Push-only
1036644,5,Chasing_Price,Convenience,Occasional,0,1,0,1,0,26.88,2.Push-only
1036645,3,Easy_Eating,Value,Occasional,1,1,1,0,0,76.62,1.Email-only
1036646,1,Scratch_Foodies,Value,Loyal,1,0,1,1,0,181.78,4.Email+Push
1036647,2,Easy_Shopping,Value,Occasional,0,1,1,0,0,36.6,1.Email-only
1036648,7,Scratch_Foodies,Value,Loyal,0,0,1,0,0,45.25,1.Email-only
1036649,4,One_Stop_Low_Price,Convenience,New,0,0,0,1,0,32.98,2.Push-only
1036650,3,Easy_Shopping,Value,Occasional,0,1,1,1,1,74.29,7.Email+Push+SMS
1036651,7,Scratch_Foodies,Convenience,Loyal,1,1,1,0,1,78.13,5.Email+SMS
1036652,2,Easy_Shopping,Convenience,Loyal,1,0,1,1,0,19.6,4.Email+Push
1036653,2,Healthy_Foodies,Family,Occasional,0,1,1,0,1,453.38,5.Email+SMS
1036654,5,Easy_Eating,Premium,Lapsing,0,1,1,0,0,119.01,1.Email-only
1036655,2,One_Stop_Low_Price,Value,Lapsing,0,0,1,0,0,62.49,1.Email-only
1036656,3,Healthy_Foodies,Value,Loyal,1,1,0,1,0,78.0,2.Push-only
1036657,5,Chasing_Price,Value,Lapsing,1,0,1,1,0,9.36,4.Email+Push
1036658,3,Easy_Eating,Convenience,Loyal,1,0,1,0,0,37.78,1.Email-only
1036659,2,Easy_Eating,Family,Occasional,0,1,1,1,1,84.36,7.Email+Push+SMS
1036660,1,Chasing_Price,Premium,New,1,0,0,1,0,26.16,2.Push-only
1036661,6,Easy_Shopping,Value,Loyal,0,0,1,0,0,33.2,1.Email-only
1036662,3,Scratch_Foodies,Value,Occasional,1,0,1,1,0,14.06,4.Email+Push
1036663,6,Healthy_Foodies,Convenience,Occasional,1,1,1,0,0,43.35,1.Email-only
1036664,4,Healthy_Foodies,Wellness,Loyal,0,0,0,1,0,29.91,2.Push-only
1036665,1,Scratch_Foodies,Value,Loyal,1,0,1,0,1,17.32,5.Email+SMS
1036667,3,Healthy_Foodies,Family,New,0,1,1,0,0,99.34,1.Email-only
1036668,5,One_Stop_Low_Price,Convenience,Loyal,0,1,1,0,0,90.31,1.Email-only
1036669,4,Easy_Eating,Premium,Loyal,1,0,1,0,0,138.54,1.Email-only
1036670,4,Easy_Shopping,Convenience,Loyal,0,0,1,1,0,22.22,4.Email+Push
1036671,5,One_Stop_Low_Price,Convenience,Occasional,1,0,1,1,0,13.05,4.Email+Push
1036672,2,Easy_Eating,Premium,Lapsing,0,1,1,0,0,76.8,1.Email-only
1036673,7,Chasing_Price,Family,Lapsing,0,0,1,1,0,113.2,4.Email+Push
1036674,3,Healthy_Foodies,Convenience,New,0,1,1,0,0,44.13,1.Email-only
1036675,4,Healthy_Foodies,Convenience,New,0,1,1,1,0,54.14,4.Email+Push
1036676,2,Easy_Eating,Wellness,Loyal,0,1,1,1,0,174.13,4.Email+Push
1036677,2,One_Stop_Low_Price,Family,New,0,0,1,0,1,73.62,5.Email+SMS
1036678,5,Easy_Eating,Value,Loyal,0,1,1,0,0,49.0,1.Email-only
1036679,2,Easy_Eating,Premium,Loyal,1,1,1,1,0,75.77,4.Email+Push
1036680,7,Easy_Eating,Wellness,Occasional,0,1,1,0,1,339.68,5.Email+SMS
1036681,4,Easy_Eating,Wellness,Occasional,1,1,1,1,0,20.0,4.Email+Push
1036682,4,Chasing_Price,Convenience,Lapsing,1,1,1,1,0,9.37,4.Email+Push
1036683,3,Healthy_Foodies,Value,Occasional,0,1,1,0,0,51.94,1.Email-only
1036684,7,One_Stop_Low_Price,Value,Occasional,0,0,1,0,1,14.88,5.Email+SMS
1036685,7,Scratch_Foodies,Wellness,New,0,0,1,0,0,20.75,1.Email-only
1036687,3,Healthy_Foodies,Value,Occasional,0,1,1,1,0,46.68,4.Email+Push
1036688,7,One_Stop_Low_Price,Convenience,Occasional,0,1,1,0,1,72.53,5.Email+SMS
1036689,1,Easy_Eating,Value,Loyal,1,1,1,1,0,59.62,4.Email+Push
1036690,2,One_Stop_Low_Price,Family,New,1,0,0,0,1,16.19,3.SMS-only
1036691,7,Healthy_Foodies,Wellness,Occasional,1,1,1,0,1,212.95,5.Email+SMS
1036692,3,Easy_Shopping,Convenience,Loyal,0,0,1,1,1,21.16,7.Email+Push+SMS
1036693,7,Easy_Shopping,Value,Occasional,1,1,1,1,0,69.98,4.Email+Push
1036694,3,Chasing_Price,Value,Loyal,0,0,1,1,0,42.71,4.Email+Push
1036696,3,Healthy_Foodies,Premium,Loyal,1,1,1,1,1,92.18,7.Email+Push+SMS
1036697,3,Chasing_Price,Convenience,Loyal,1,0,1,0,1,6.0,5.Email+SMS
1036698,7,One_Stop_Low_Price,Premium,Lapsing,1,1,1,0,1,47.5,5.Email+SMS
1036699,5,Healthy_Foodies,Family,Occasional,0,0,1,1,0,25.94,4.Email+Push
1036700,7,Easy_Shopping,Value,Loyal,1,1,1,1,1,92.61,7.Email+Push+SMS
1036701,2,Easy_Eating,Convenience,Loyal,0,1,1,1,1,37.01,7.Email+Push+SMS
1036702,8,Easy_Eating,Convenience,Loyal,1,0,1,1,0,99.38,4.Email+Push
1036703,5,Easy_Eating,Value,Occasional,1,0,1,1,0,33.93,4.Email+Push
1036704,1,One_Stop_Low_Price,Convenience,Lapsing,0,1,1,1,0,12.04,4.Email+Push
1036705,3,Easy_Shopping,Convenience,Loyal,1,1,1,1,1,49.8,7.Email+Push+SMS
1036706,2,Easy_Shopping,Wellness,New,0,0,1,1,0,97.54,4.Email+Push
1036707,2,Easy_Shopping,Premium,Occasional,1,1,1,1,0,276.59,4.Email+Push
1036708,7,Easy_Eating,Value,Loyal,1,1,1,0,0,14.04,1.Email-only
1036710,1,One_Stop_Low_Price,Value,Loyal,0,0,1,0,0,19.67,1.Email-only
1036711,1,Easy_Shopping,Value,Occasional,0,1,1,0,0,6.36,1.Email-only
1036712,2,Easy_Shopping,Convenience,Lapsing,0,0,1,0,0,84.02,1.Email-only
1036713,6,Easy_Shopping,Premium,Lapsing,1,1,1,1,0,36.92,4.Email+Push
1036714,4,Healthy_Foodies,Value,Occasional,1,0,1,0,0,13.34,1.Email-only
